date,home_team,away_team,home_media_goals,home_media_shots_on_goal,home_media_possession,home_media_corners,away_media_goals,away_media_shots_on_goal,away_media_possession,away_media_corners
2023-10-29 19:00:00+00:00,Goias,Vasco DA Gama,2.2,7.2,49.4,5.2,0.6,5.2,48.8,7.2
2023-10-29 21:30:00+00:00,Internacional,Coritiba,2.4,7.2,50.8,6.4,1.0,8.2,47.2,6.2
2023-10-29 21:30:00+00:00,Corinthians,Santos,1.4,5.6,47.4,7.0,2.0,6.8,50.4,8.2
2023-10-29 23:00:00+00:00,Botafogo,Cuiaba,1.2,4.0,50.4,7.2,1.4,7.2,50.4,9.2
2023-10-31 22:00:00+00:00,Bahia,Fluminense,1.8,6.6,48.8,7.4,1.6,5.0,52.0,5.8
2023-11-01 22:00:00+00:00,Internacional,America Mineiro,3.0,7.2,48.8,5.0,1.8,6.0,45.4,6.8
2023-11-01 22:00:00+00:00,Corinthians,Atletico Paranaense,1.4,6.2,48.6,8.6,1.6,9.0,49.6,7.6
2023-11-01 23:00:00+00:00,Flamengo,Santos,1.4,4.8,50.6,7.6,1.4,7.6,49.4,7.6
2023-11-01 23:00:00+00:00,Coritiba,Gremio,1.4,9.0,48.4,7.4,2.0,7.2,54.0,8.0
2023-11-02 00:30:00+00:00,Botafogo,Palmeiras,1.2,5.2,50.8,7.2,1.8,6.4,52.4,7.6
2023-11-02 00:30:00+00:00,Atletico-MG,Fortaleza EC,1.4,5.6,49.6,7.0,1.2,6.0,53.8,5.6
2023-11-02 20:00:00+00:00,Cuiaba,Vasco DA Gama,1.0,7.6,50.2,9.6,0.6,6.2,50.2,8.0
2023-11-02 21:00:00+00:00,Goias,RB Bragantino,2.2,7.6,47.0,5.4,1.6,6.6,53.0,8.2
2023-11-02 23:00:00+00:00,Sao Paulo,Cruzeiro,0.8,7.0,48.6,8.0,1.0,7.0,50.0,9.2
2023-11-04 22:30:00+00:00,America Mineiro,Atletico-MG,1.6,6.6,44.8,5.8,1.8,7.0,46.0,6.0
2023-11-04 22:30:00+00:00,Gremio,Bahia,2.0,7.0,55.0,8.6,0.8,5.6,50.0,8.4
2023-11-05 00:30:00+00:00,Palmeiras,Atletico Paranaense,2.4,6.4,50.8,7.4,1.4,7.8,47.0,7.8
2023-11-05 19:00:00+00:00,RB Bragantino,Corinthians,1.6,6.0,50.6,6.2,1.4,6.6,51.2,9.4
2023-11-05 19:00:00+00:00,Cruzeiro,Internacional,0.8,6.0,49.2,8.4,2.6,8.0,50.0,6.6
2023-11-05 19:00:00+00:00,Fortaleza EC,Flamengo,1.0,5.8,54.6,5.8,1.4,5.6,47.8,8.6
2023-11-05 21:30:00+00:00,Coritiba,Goias,1.2,9.4,50.0,7.0,1.4,7.6,45.8,5.6
2023-11-06 22:00:00+00:00,Vasco DA Gama,Botafogo,1.0,6.4,51.0,7.0,1.6,5.8,54.0,6.6
2023-11-07 00:00:00+00:00,Santos,Cuiaba,1.4,7.4,50.0,8.4,1.0,7.6,50.8,8.2
2023-11-08 22:00:00+00:00,Internacional,Fluminense,3.0,8.2,50.0,5.8,1.6,5.0,51.0,6.2
2023-11-08 22:00:00+00:00,America Mineiro,Coritiba,1.6,6.4,48.0,6.0,1.2,8.6,49.8,7.4
2023-11-08 23:00:00+00:00,Sao Paulo,RB Bragantino,1.0,5.8,49.0,9.2,1.6,6.0,51.4,6.8
2023-11-08 23:00:00+00:00,Atletico Paranaense,Fortaleza EC,1.0,7.0,48.4,7.0,0.8,6.4,54.0,7.8
2023-11-09 00:30:00+00:00,Flamengo,Palmeiras,1.6,5.8,47.4,9.4,2.6,5.2,49.4,6.8
2023-11-09 22:00:00+00:00,Goias,Santos,1.2,7.4,44.8,6.6,1.2,7.0,50.8,6.4
2023-11-09 22:00:00+00:00,Corinthians,Atletico-MG,0.8,6.8,52.4,10.6,1.6,6.2,45.6,5.8
2023-11-09 23:00:00+00:00,Bahia,Cuiaba,0.6,6.8,47.2,9.6,0.4,7.6,52.8,8.0
2023-11-09 23:00:00+00:00,Botafogo,Gremio,1.2,5.8,53.8,6.8,2.0,8.0,54.8,10.2
2023-11-11 19:00:00+00:00,Coritiba,Cruzeiro,1.8,7.8,52.2,9.4,1.0,6.2,50.8,8.6
2023-11-11 21:30:00+00:00,Flamengo,Fluminense,1.8,6.6,48.6,9.6,1.0,6.0,48.8,7.4
2023-11-12 00:00:00+00:00,Palmeiras,Internacional,2.2,5.2,49.2,8.0,1.6,7.6,50.8,7.0
2023-11-12 19:00:00+00:00,Gremio,Corinthians,2.8,7.6,53.4,9.6,0.8,7.8,52.2,11.4
2023-11-12 19:00:00+00:00,RB Bragantino,Botafogo,1.0,6.2,51.6,6.0,1.4,6.4,52.2,7.6
2023-11-12 21:30:00+00:00,Bahia,Atletico Paranaense,0.2,6.6,45.8,7.8,1.0,5.8,48.6,8.0
2023-11-12 21:30:00+00:00,Santos,Sao Paulo,1.2,7.6,52.8,6.6,1.2,5.4,47.2,9.0
2023-11-12 21:30:00+00:00,Vasco DA Gama,America Mineiro,1.0,6.6,54.8,6.2,1.4,6.4,47.6,4.4
2023-11-12 21:30:00+00:00,Cuiaba,Fortaleza EC,0.8,7.6,53.2,7.0,0.4,5.8,54.0,7.2
2023-11-12 21:30:00+00:00,Atletico-MG,Goias,1.8,5.6,44.2,5.0,1.0,6.8,45.6,6.8
2023-11-18 21:30:00+00:00,Fortaleza EC,Cruzeiro,0.6,5.8,53.8,6.4,1.0,5.6,48.6,8.8
2023-11-22 22:00:00+00:00,Cruzeiro,Vasco DA Gama,1.0,6.0,49.6,9.2,1.4,7.2,51.0,5.0
2023-11-23 00:30:00+00:00,Fluminense,Sao Paulo,1.2,7.2,49.6,8.0,0.6,4.8,50.2,10.4
2023-11-23 22:00:00+00:00,Fortaleza EC,Botafogo,0.6,6.2,52.6,6.2,1.6,7.8,52.4,6.8
2023-11-24 00:30:00+00:00,Flamengo,RB Bragantino,1.8,6.8,50.4,9.8,1.2,6.8,49.4,5.4
2023-11-25 00:00:00+00:00,Corinthians,Bahia,0.8,7.4,51.8,11.6,0.4,5.4,44.6,7.4
2023-11-25 22:30:00+00:00,Atletico Paranaense,Vasco DA Gama,0.6,5.6,50.8,7.6,1.6,7.8,49.0,7.0
2023-11-26 00:00:00+00:00,Fluminense,Coritiba,0.4,8.0,49.6,7.8,1.8,7.8,54.4,8.8
2023-11-26 19:00:00+00:00,Botafogo,Santos,2.0,6.6,53.2,6.8,0.8,7.6,49.8,5.6
2023-11-26 19:00:00+00:00,Atletico-MG,Gremio,1.8,5.0,46.8,6.0,2.2,8.0,56.0,8.0
2023-11-26 21:30:00+00:00,America Mineiro,Flamengo,1.2,6.6,48.4,4.2,1.6,6.6,48.4,9.0
2023-11-26 21:30:00+00:00,Sao Paulo,Cuiaba,0.6,5.0,49.2,8.8,1.2,7.2,50.0,6.2
2023-11-26 21:30:00+00:00,Fortaleza EC,Palmeiras,0.8,6.8,49.2,4.8,1.8,6.2,50.8,8.4
2023-11-26 21:30:00+00:00,Internacional,RB Bragantino,1.2,7.8,49.6,7.4,1.0,6.6,49.0,4.6
2023-11-28 00:00:00+00:00,Goias,Cruzeiro,0.6,6.6,45.8,4.8,0.8,5.4,51.0,7.6
2023-11-29 00:30:00+00:00,Vasco DA Gama,Corinthians,1.4,7.8,47.6,6.2,0.8,6.2,49.2,9.6
2023-11-29 22:00:00+00:00,Santos,Fluminense,0.8,7.0,52.2,5.4,0.8,8.2,48.2,9.4
2023-11-29 22:30:00+00:00,Flamengo,Atletico-MG,2.0,6.4,49.6,7.8,2.0,6.0,47.4,7.4
2023-11-29 23:00:00+00:00,Bahia,Sao Paulo,1.4,5.2,46.6,7.4,0.4,5.0,49.4,7.2
2023-11-29 23:00:00+00:00,Cuiaba,Internacional,1.0,7.0,52.6,6.0,0.8,7.6,49.4,9.4
2023-11-30 00:30:00+00:00,Coritiba,Botafogo,1.2,7.4,55.2,7.4,1.6,7.2,49.6,6.6
2023-11-30 00:30:00+00:00,Palmeiras,America Mineiro,2.0,6.2,52.2,8.2,0.6,5.8,50.2,4.0
2023-11-30 22:00:00+00:00,Gremio,Goias,1.4,7.0,53.0,7.0,0.4,5.6,48.6,5.0
2023-11-30 23:00:00+00:00,Cruzeiro,Atletico Paranaense,1.0,6.2,51.4,7.0,0.4,4.4,49.2,6.8
2023-11-30 23:30:00+00:00,RB Bragantino,Fortaleza EC,0.6,7.6,50.8,5.2,1.2,6.8,49.0,3.4
2023-12-02 21:00:00+00:00,Corinthians,Internacional,1.4,6.6,49.4,9.8,1.0,7.6,47.6,9.2
2023-12-03 00:00:00+00:00,Atletico-MG,Sao Paulo,2.0,4.6,49.4,8.0,0.4,5.8,49.2,6.8
2023-12-03 19:00:00+00:00,Palmeiras,Fluminense,2.0,6.6,55.4,8.6,1.4,7.6,46.8,9.8
2023-12-03 19:00:00+00:00,Flamengo,Cuiaba,1.6,5.6,47.8,8.6,1.0,6.4,51.8,7.2
2023-12-03 21:30:00+00:00,Fortaleza EC,Goias,1.4,7.0,46.2,3.2,0.6,6.4,46.0,4.8
2023-12-03 21:30:00+00:00,Gremio,Vasco DA Gama,1.4,7.0,54.6,5.8,1.4,7.6,47.4,6.4
2023-12-03 21:30:00+00:00,Atletico Paranaense,Santos,0.6,5.6,50.8,5.4,0.4,7.6,52.0,5.4
2023-12-03 21:30:00+00:00,Botafogo,Cruzeiro,1.8,7.8,49.6,7.2,1.0,7.2,49.2,7.0
2023-12-03 21:30:00+00:00,RB Bragantino,Coritiba,0.6,9.0,53.4,4.2,1.2,7.6,57.4,6.2
2023-12-03 21:30:00+00:00,America Mineiro,Bahia,0.4,5.0,50.8,4.2,1.2,6.4,45.4,6.4
2023-12-06 22:00:00+00:00,Goias,America Mineiro,0.4,5.8,48.6,2.8,0.8,5.0,50.0,4.0
2023-12-07 00:30:00+00:00,Cruzeiro,Palmeiras,1.0,6.8,51.6,7.2,2.0,7.6,53.4,9.4
2023-12-07 00:30:00+00:00,Bahia,Atletico-MG,1.6,6.4,45.6,6.6,2.2,5.2,52.0,8.2
2023-12-07 00:30:00+00:00,Internacional,Botafogo,1.0,8.4,49.2,10.4,1.2,6.8,48.0,7.6
2023-12-07 00:30:00+00:00,Fluminense,Gremio,1.4,6.6,50.6,9.0,1.4,6.2,52.0,5.4
2023-12-07 00:30:00+00:00,Sao Paulo,Flamengo,0.4,6.2,49.6,5.6,1.4,5.6,47.8,8.0
2023-12-07 00:30:00+00:00,Santos,Fortaleza EC,0.4,7.6,53.0,7.2,1.4,6.8,43.6,3.0
2023-12-07 00:30:00+00:00,Vasco DA Gama,RB Bragantino,1.2,7.2,46.8,6.0,0.8,8.6,51.6,4.2
2023-12-07 00:30:00+00:00,Cuiaba,Atletico Paranaense,1.2,7.4,52.4,5.6,1.2,5.8,50.0,5.4
2023-12-07 00:30:00+00:00,Coritiba,Corinthians,1.2,7.0,56.4,6.6,1.6,6.2,48.2,8.4
